"user_id","question","Answered0","Answered1","Answered2","Answered3","Answered4","Answered5","Answered6","Answered7","Answered8","Answered9","Answered10"
2598,11,"0","0","0","0","0","0","","","","",""
2598,12,"0","1","0","0","0","0","0","0","0","1","0"
2598,13,"1","0","0","0","0","","","","","",""
2598,14,"","","","","","","","","","",""
2605,1,"0","0","0","0","1","0","0","","","",""
2605,2,"0","1","","","","","","","","",""
2605,3,"0","0","1","1","","","","","","",""
2605,4,"0","1","0","0","0","0","","","","",""
2605,5,"0","1","","","","","","","","",""
2605,6,"0","0","1","0","0","0","","","","",""
2605,7,"0","0","0","1","0","0","0","","","",""
2605,8,"0","","","","","","","","","",""
2605,9,"1","1","0","0","","","","","","",""
2605,10,"0","0","0","0","0","0","0","","","",""
2605,11,"0","0","1","1","1","0","","","","",""
2605,12,"1","0","0","1","1","0","0","1","1","0","0"
2605,13,"1","0","0","0","0","","","","","",""
2605,14,"","","","","","","","","","",""
2613,1,"0","0","0","0","0","0","1","","","",""
2613,2,"1","0","","","","","","","","",""
2613,3,"0","0","0","0","","","","","","",""
2613,4,"1","0","0","0","0","0","","","","",""
2613,5,"0","1","","","","","","","","",""
2613,6,"1","0","0","0","0","0","","","","",""
2613,7,"0","0","0","0","0","1","0","","","",""
2613,8,"0","","","","","","","","","",""
2613,9,"1","1","1","1","","","","","","",""
2613,10,"1","0","0","0","0","0","0","","","",""
2613,11,"1","0","0","0","1","1","","","","",""
2613,12,"0","0","1","0","1","0","0","1","0","1","1"
2613,13,"1","0","1","0","0","","","","","",""
2613,14,"","","","","","","","","","",""
2626,1,"0","0","0","0","0","1","0","","","",""
2626,2,"1","0","","","","","","","","",""
2626,3,"0","0","0","0","","","","","","",""
2626,4,"1","0","0","0","0","0","","","","",""
2626,5,"1","0","","","","","","","","",""
2626,6,"0","0","1","0","0","0","","","","",""
2626,7,"0","0","0","1","0","0","0","","","",""
2626,8,"0","","","","","","","","","",""
2626,9,"1","1","0","0","","","","","","",""
2626,10,"0","1","0","0","0","0","0","","","",""
2626,11,"1","1","0","0","0","0","","","","",""
2626,12,"1","0","0","0","0","0","1","0","0","1","0"
2626,13,"1","1","0","0","0","","","","","",""
2626,14,"","","0","0","0","0","0","0","0","0","0"
2632,1,"0","0","0","0","0","1","0","","","",""
2632,2,"0","1","","","","","","","","",""
2632,3,"1","1","0","0","","","","","","",""
2632,4,"0","1","0","0","0","0","","","","",""
2632,5,"1","0","","","","","","","","",""
2632,6,"0","0","0","1","0","0","","","","",""
2632,7,"0","0","0","1","0","0","0","","","",""
2632,8,"0","","","","","","","","","",""
2632,9,"1","1","1","0","","","","","","",""
2632,10,"0","0","0","0","1","0","0","","","",""
2632,11,"0","1","1","0","1","1","","","","",""
2632,12,"1","1","0","1","0","0","0","0","1","1","0"
2632,13,"0","1","0","1","0","","","","","",""
2632,14,"","","","","","","","","","",""
2648,1,"0","0","0","0","0","0","1","","","",""
2648,2,"1","0","","","","","","","","",""
2648,3,"0","0","0","0","","","","","","",""
2648,4,"1","0","0","0","0","0","","","","",""
2648,5,"1","0","","","","","","","","",""
2648,6,"0","1","0","0","0","0","","","","",""
2648,7,"0","0","0","1","0","0","0","","","",""
2648,8,"0","","","","","","","","","",""
2648,9,"1","0","1","0","","","","","","",""
2648,10,"0","0","0","0","0","0","0","","","",""
2648,11,"0","1","1","1","1","1","","","","",""
2648,12,"1","1","1","1","0","0","0","0","1","0","0"
2648,13,"0","1","0","1","0","","","","","",""
2648,14,"","","","","","","","","","",""
2652,1,"0","0","0","0","0","0","1","","","",""
2652,2,"0","1","","","","","","","","",""
2652,3,"0","0","0","1","","","","","","",""
2652,4,"0","1","0","0","0","0","","","","",""
2652,5,"1","0","","","","","","","","",""
2652,6,"0","1","0","0","0","0","","","","",""
2652,7,"0","0","0","1","0","0","0","","","",""
2652,8,"0","","","","","","","","","",""
2652,9,"1","0","1","1","","","","","","",""
2652,10,"0","1","0","0","0","0","0","","","",""
2652,11,"0","0","1","0","0","1","","","","",""
2652,12,"0","0","1","1","0","0","1","0","1","1","0"
2652,13,"1","0","0","0","0","","","","","",""
2652,14,"","","0","0","0","0","0","0","0","0","0"
2658,1,"0","0","0","0","0","1","0","","","",""
2658,2,"0","1","","","","","","","","",""
2658,3,"0","1","0","1","","","","","","",""
2658,4,"0","1","0","0","0","0","","","","",""
2658,5,"1","0","","","","","","","","",""
2658,6,"0","1","0","0","0","0","","","","",""
2658,7,"0","0","1","0","0","0","0","","","",""
2658,8,"0","","","","","","","","","",""
2658,9,"1","0","0","0","","","","","","",""
2658,10,"0","0","0","0","0","0","0","","","",""
2658,11,"0","0","1","1","1","0","","","","",""
2658,12,"0","1","1","1","1","0","0","0","1","0","1"
2658,13,"1","0","1","1","0","","","","","",""
2658,14,"","","","","","","","","","",""
2659,1,"0","0","0","0","0","0","1","","","",""
2659,2,"0","1","","","","","","","","",""
2659,3,"0","0","0","1","","","","","","",""
2659,4,"0","1","0","0","0","0","","","","",""
2659,5,"1","0","","","","","","","","",""
2659,6,"0","1","0","0","0","0","","","","",""
2659,7,"0","0","0","0","0","1","0","","","",""
2659,8,"0","","","","","","","","","",""
2659,9,"1","1","0","1","","","","","","",""
2659,10,"0","1","0","0","0","0","0","","","",""
2659,11,"1","1","0","0","0","1","","","","",""
2659,12,"1","1","1","1","0","1","0","0","1","0","0"
2659,13,"0","1","0","0","0","","","","","",""
2659,14,"","","0","0","0","0","0","0","0","0","0"
2663,1,"0","0","0","0","0","0","1","","","",""
2663,2,"0","1","","","","","","","","",""
2663,3,"1","0","1","1","","","","","","",""
2663,4,"0","1","0","0","0","0","","","","",""
2663,5,"1","0","","","","","","","","",""
2663,6,"0","0","1","0","0","0","","","","",""
2663,7,"0","0","0","0","0","0","1","","","",""
2663,8,"0","","","","","","","","","",""
2663,9,"1","1","0","0","","","","","","",""
2663,10,"0","0","0","0","0","0","0","","","",""
2663,11,"1","1","0","1","1","0","","","","",""
2663,12,"0","1","1","0","1","1","0","1","1","1","0"
2663,13,"0","1","0","0","0","","","","","",""
2663,14,"","","0","0","0","0","0","0","0","0","0"
2670,1,"0","0","0","0","0","0","1","","","",""
2670,2,"0","1","","","","","","","","",""
2670,3,"1","0","0","1","","","","","","",""
2670,4,"0","1","0","0","0","0","","","","",""
2670,5,"0","0","","","","","","","","",""
2670,6,"0","0","0","0","0","0","","","","",""
2670,7,"0","0","1","0","0","0","0","","","",""
2670,8,"0","","","","","","","","","",""
2670,9,"1","1","0","0","","","","","","",""
2670,10,"0","0","0","0","0","0","1","","","",""
2670,11,"1","1","0","0","1","0","","","","",""
2670,12,"1","0","0","1","0","0","1","0","0","0","0"
2670,13,"1","0","0","0","0","","","","","",""
2670,14,"","","0","0","0","0","0","0","0","0","0"
2672,1,"0","0","0","0","0","1","0","","","",""
2672,2,"1","0","","","","","","","","",""
2672,3,"0","0","0","0","","","","","","",""
2672,4,"1","0","0","0","0","0","","","","",""
2672,5,"1","0","","","","","","","","",""
2672,6,"0","1","0","0","0","0","","","","",""
2672,7,"0","0","0","0","1","0","0","","","",""
2672,8,"0","","","","","","","","","",""
2672,9,"1","0","0","0","","","","","","",""
2672,10,"0","0","0","0","0","0","0","","","",""
2672,11,"0","0","0","0","0","1","","","","",""
2672,12,"1","1","0","0","1","1","1","1","0","1","0"
2672,13,"1","1","0","1","0","","","","","",""
2672,14,"","","0","0","0","0","0","0","0","0","0"
2682,1,"0","0","0","0","0","0","1","","","",""
2682,2,"0","1","","","","","","","","",""
2682,3,"0","0","0","1","","","","","","",""
2682,4,"0","1","0","0","0","0","","","","",""
2682,5,"1","0","","","","","","","","",""
2682,6,"0","0","0","1","0","0","","","","",""
2682,7,"0","0","0","1","0","0","0","","","",""
2682,8,"0","","","","","","","","","",""
2682,9,"0","1","0","0","","","","","","",""
2682,10,"1","0","0","0","0","0","0","","","",""
2682,11,"0","1","0","0","0","0","","","","",""
2682,12,"0","0","0","0","0","0","0","0","0","1","0"
2682,13,"0","1","0","0","0","","","","","",""
2682,14,"","","","","","","","","","",""
2694,1,"0","0","0","0","0","0","1","","","",""
2694,2,"0","1","","","","","","","","",""
2694,3,"0","1","0","1","","","","","","",""
2694,4,"0","1","0","0","0","0","","","","",""
2694,5,"1","0","","","","","","","","",""
2694,6,"0","0","0","1","0","0","","","","",""
2694,7,"0","0","0","0","1","0","0","","","",""
2694,8,"0","","","","","","","","","",""
2694,9,"1","1","0","1","","","","","","",""
2694,10,"1","0","0","0","0","0","0","","","",""
2694,11,"1","1","0","1","1","1","","","","",""
2694,12,"1","1","1","1","0","1","1","0","1","1","0"
2694,13,"1","1","0","1","1","","","","","",""
2694,14,"","","","","","","","","","",""
2703,1,"0","0","0","0","0","1","0","","","",""
2703,2,"0","1","","","","","","","","",""
2703,3,"0","0","0","1","","","","","","",""
2703,4,"0","1","0","0","0","0","","","","",""
2703,5,"1","0","","","","","","","","",""
2703,6,"0","0","1","0","0","0","","","","",""
2703,7,"0","0","1","0","0","0","0","","","",""
2703,8,"0","","","","","","","","","",""
2703,9,"1","1","0","0","","","","","","",""
2703,10,"0","0","1","0","0","0","0","","","",""
2703,11,"1","1","0","1","1","0","","","","",""
2703,12,"1","0","1","0","0","0","1","0","0","1","0"
2703,13,"1","1","1","0","0","","","","","",""
2703,14,"","","","","","","","","","",""
2709,1,"0","0","0","0","0","0","1","","","",""
2709,2,"1","0","","","","","","","","",""
2709,3,"0","0","0","0","","","","","","",""
2709,4,"1","0","0","0","0","0","","","","",""
2709,5,"1","0","","","","","","","","",""
2709,6,"0","0","0","1","0","0","","","","",""
2709,7,"0","0","1","0","0","0","0","","","",""
2709,8,"0","","","","","","","","","",""
2709,9,"1","0","0","0","","","","","","",""
2709,10,"0","0","0","0","0","0","0","","","",""
2709,11,"0","0","0","0","1","0","","","","",""
2709,12,"0","0","1","0","0","0","0","0","0","0","0"
2709,13,"0","0","0","0","0","","","","","",""
2709,14,"","","0","0","0","0","0","0","0","0","0"
2726,1,"0","0","0","0","0","1","0","","","",""
2726,2,"0","1","","","","","","","","",""
2726,3,"1","1","0","1","","","","","","",""
2726,4,"0","0","1","0","0","0","","","","",""
2726,5,"1","0","","","","","","","","",""
2726,6,"0","1","0","0","0","0","","","","",""
2726,7,"0","0","0","1","0","0","0","","","",""
2726,8,"0","","","","","","","","","",""
2726,9,"1","1","0","0","","","","","","",""
2726,10,"0","0","1","0","0","0","0","","","",""
2726,11,"1","1","0","1","1","1","","","","",""
2726,12,"0","0","0","1","0","0","1","0","0","1","1"
2726,13,"1","1","0","1","0","","","","","",""
2726,14,"","","0","0","0","0","0","0","0","0","0"
2730,1,"0","1","0","0","0","0","0","","","",""
2730,2,"0","1","","","","","","","","",""
2730,3,"0","0","1","0","","","","","","",""
2730,4,"0","0","0","0","1","0","","","","",""
2730,5,"1","0","","","","","","","","",""
2730,6,"1","0","0","0","0","0","","","","",""
2730,7,"0","0","0","0","0","1","0","","","",""
2730,8,"0","","","","","","","","","",""
2730,9,"1","0","0","0","","","","","","",""
2730,10,"0","0","0","0","0","0","0","","","",""
2730,11,"0","0","0","1","1","0","","","","",""
2730,12,"1","1","1","0","1","0","0","1","1","1","0"
2730,13,"1","0","0","1","0","","","","","",""
2730,14,"","","0","0","0","0","0","0","0","0","0"
2739,1,"0","0","0","0","0","0","1","","","",""
2739,2,"0","1","","","","","","","","",""
2739,3,"0","0","0","0","","","","","","",""
2739,4,"0","1","0","0","0","0","","","","",""
2739,5,"1","0","","","","","","","","",""
2739,6,"0","0","1","0","0","0","","","","",""
2739,7,"0","0","0","1","0","0","0","","","",""
2739,8,"0","","","","","","","","","",""
2739,9,"1","1","0","1","","","","","","",""
2739,10,"0","0","0","1","0","0","0","","","",""
2739,11,"1","1","0","0","1","0","","","","",""
2739,12,"1","1","1","0","0","0","1","0","0","0","0"
2739,13,"1","1","0","1","0","","","","","",""
2739,14,"","","","","","","","","","",""
2740,1,"0","0","0","0","0","1","0","","","",""
2740,2,"1","0","","","","","","","","",""
2740,3,"1","0","0","0","","","","","","",""
2740,4,"0","1","0","0","0","0","","","","",""
2740,5,"1","0","","","","","","","","",""
2740,6,"0","1","0","0","0","0","","","","",""
2740,7,"0","0","0","0","0","1","0","","","",""
2740,8,"0","","","","","","","","","",""
2740,9,"1","0","0","1","","","","","","",""
2740,10,"0","0","0","0","1","0","0","","","",""
2740,11,"0","0","0","1","1","1","","","","",""
2740,12,"1","0","0","1","0","0","0","1","0","1","0"
2740,13,"0","0","0","1","0","","","","","",""
2740,14,"","","0","0","0","0","0","0","0","0","0"
2754,1,"0","0","0","0","0","1","0","","","",""
2754,2,"0","1","","","","","","","","",""
2754,3,"1","0","0","0","","","","","","",""
2754,4,"0","1","0","0","0","0","","","","",""
2754,5,"0","0","","","","","","","","",""
2754,6,"0","0","1","0","0","0","","","","",""
2754,7,"0","1","0","0","0","0","0","","","",""
2754,8,"0","","","","","","","","","",""
2754,9,"1","0","0","1","","","","","","",""
2754,10,"0","0","0","0","1","0","0","","","",""
2754,11,"1","0","0","0","0","0","","","","",""
2754,12,"0","0","1","0","0","1","0","0","0","0","0"
2754,13,"1","0","0","0","0","","","","","",""
2754,14,"","","0","0","0","0","0","0","0","0","0"
2759,1,"0","0","0","0","0","1","0","","","",""
2759,2,"0","1","","","","","","","","",""
2759,3,"1","1","0","0","","","","","","",""
2759,4,"0","1","0","0","0","0","","","","",""
2759,5,"1","0","","","","","","","","",""
2759,6,"0","0","0","1","0","0","","","","",""
2759,7,"0","1","0","0","0","0","0","","","",""
2759,8,"0","","","","","","","","","",""
2759,9,"1","1","0","1","","","","","","",""
2759,10,"1","0","0","0","0","0","0","","","",""
2759,11,"1","1","0","0","1","1","","","","",""
2759,12,"1","0","1","1","0","0","0","0","0","0","0"
2759,13,"1","1","0","0","0","","","","","",""
2759,14,"","","0","0","0","0","0","0","0","0","0"
2762,1,"0","0","0","0","0","0","1","","","",""
2762,2,"0","1","","","","","","","","",""
2762,3,"1","0","0","0","","","","","","",""
2762,4,"0","1","0","0","0","0","","","","",""
2762,5,"1","0","","","","","","","","",""
2762,6,"0","0","0","1","0","0","","","","",""
2762,7,"0","0","0","0","1","0","0","","","",""
2762,8,"0","","","","","","","","","",""
2762,9,"1","1","0","0","","","","","","",""
2762,10,"0","0","0","1","0","0","0","","","",""
2762,11,"1","1","0","1","1","1","","","","",""
2762,12,"1","1","0","0","0","0","0","0","0","0","0"
2762,13,"1","1","0","0","0","","","","","",""
2762,14,"","","","","","","","","","",""
2780,1,"0","0","0","0","0","0","1","","","",""
2780,2,"0","1","","","","","","","","",""
2780,3,"0","0","0","1","","","","","","",""
2780,4,"0","1","0","0","0","0","","","","",""
2780,5,"1","0","","","","","","","","",""
2780,6,"0","1","0","0","0","0","","","","",""
2780,7,"0","0","0","1","0","0","0","","","",""
2780,8,"0","","","","","","","","","",""
2780,9,"1","0","1","1","","","","","","",""
2780,10,"0","1","0","0","0","0","0","","","",""
2780,11,"1","0","1","0","1","1","","","","",""
2780,12,"1","0","1","1","0","0","0","0","1","1","0"
2780,13,"0","0","0","0","0","","","","","",""
2780,14,"","","","","","","","","","",""
2781,1,"0","0","0","0","0","0","1","","","",""
2781,2,"1","0","","","","","","","","",""
2781,3,"0","0","0","0","","","","","","",""
2781,4,"1","0","0","0","0","0","","","","",""
2781,5,"1","0","","","","","","","","",""
2781,6,"0","1","0","0","0","0","","","","",""
2781,7,"0","0","0","0","0","0","1","","","",""
2781,8,"0","","","","","","","","","",""
2781,9,"1","0","1","0","","","","","","",""
2781,10,"1","0","0","0","0","0","0","","","",""
2781,11,"1","1","1","1","1","1","","","","",""
2781,12,"0","1","1","1","1","1","1","1","1","1","1"
2781,13,"1","1","1","1","1","","","","","",""
2781,14,"","","","","","","","","","",""
2783,1,"0","0","0","0","0","0","1","","","",""
2783,2,"0","1","","","","","","","","",""
2783,3,"0","0","1","0","","","","","","",""
2783,4,"0","1","0","0","0","0","","","","",""
2783,5,"1","0","","","","","","","","",""
2783,6,"0","0","1","0","0","0","","","","",""
2783,7,"0","0","0","0","1","0","0","","","",""
2783,8,"0","","","","","","","","","",""
2783,9,"1","1","0","1","","","","","","",""
2783,10,"1","0","0","0","0","0","0","","","",""
2783,11,"1","0","0","1","1","0","","","","",""
2783,12,"1","0","1","0","0","0","1","0","1","0","0"
2783,13,"1","1","0","0","0","","","","","",""
2783,14,"","","0","0","0","0","0","0","0","0","0"
2786,1,"0","0","0","0","0","1","0","","","",""
2786,2,"1","0","","","","","","","","",""
2786,3,"0","0","0","0","","","","","","",""
2786,4,"0","0","0","0","0","0","","","","",""
2786,5,"1","0","","","","","","","","",""
2786,6,"0","0","0","1","0","0","","","","",""
2786,7,"0","0","1","0","0","0","0","","","",""
2786,8,"0","","","","","","","","","",""
2786,9,"1","1","0","1","","","","","","",""
2786,10,"0","0","0","0","1","0","0","","","",""
2786,11,"0","0","0","0","0","0","","","","",""
2786,12,"1","0","1","0","0","1","0","0","1","0","0"
