"user_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14"
5388,"6","1","1","1","0","1","3","8","0|2|3","0","1|2|3|4|5|6","0|1|2|3|5|6|7|9","0|3","<freeform-text removed>"
5392,"0","1","3","1","0","2","3","8","0","4","0|1|2|3|4|5|6","0|1|3|7|8|9|10","0|3|5",""
5409,"","","3","","","","","","","","","","",""
5415,"3","0","3","0","0","3","3","5","0|1|3","2","6","1|3|10","0|5",""
5419,"5","1","0|1|2|3","1","0","0","3","10","0","<freeform-text removed>","0|4|6","0|1","1","<freeform-text removed>"
5420,"5","1","0","1","0","1","5","8","0|1|2|3","0","0|1|2|4|5|6","0|1|2|3|7|8","0|1|3|5","<freeform-text removed>"
5428,"6","0","","0","0","5","3","7","0","1|7","4|5|6","0|1|2|3|7","0|1|2|4|5","<freeform-text removed>"
5440,"5","1","0|3","1","0","1","6","9","0|1|3","2|6","0|4|5|6","0|3|8|12","1|3|4|5","<freeform-text removed>"
5450,"3","1","0","2","0","1","3","8","0|2|3","0","0|2|3|4|5|6","0|3|6|7|8|9|12","1|5","<freeform-text removed>"
5454,"6","1","1","1","0","3","2","7","1","7","0|1|3|4|5|6","0|2|3|6","0|1|2","<freeform-text removed>"
5457,"6","0","","0","0","2","4","8","0|1","6","1|3|4|6","0|2|8|10","1",""
5473,"6","1","0|3","2","0","3","5","10","0|1|3","1","0|1|4|6","0|2|6|7|8|9|12","0|1",""
5477,"6","1","0|1|2|3|<freeform-text removed>","1","0","2","6","10","0|1|3","0|1|2","0|1|3|4|6","0|1|2|5|6|7|8|9","0|1|3","<freeform-text removed>"
5479,"5","1","0","1","0","1","3","9","0|2|3","1","0|1|2|4|6","0|1|2|8|9","0|1|3",""
5482,"6","1","0","1","0","1","2","8","0|1","7","2|3|4|5|6","0|2|3|6|7|8|9","0|1|<freeform-text removed>","<freeform-text removed>"
5492,"4","1","0|3","1","0","3","1","8","1","1|6","1|3|4|6","0|2|5","1",""
5497,"4","1","2","1","0","4","4","7","0|1","7","0|5|6","0|3|5|6|8","0",""
5521,"6","1","0|3","1","0","2","5","10","0|1|3","5","0|1|3|4|5|6","0|1|2|3|5|6|8|9","1","<freeform-text removed>"
5526,"6","1","0","1","0","2","6","9","0|1|2","3","1|4|6","0|1|8|9","0|1|3",""
5529,"5","1","0|1|3","1","0","1","3","10","0|1","7","0|4","0|1|2|3|7","0|5",""
5531,"5","1","0|1|2","1","0","2","3","6","0|3","1","1|3|4|5|6","0|1|3|7|8|10","0|1|3|5",""
5556,"6","0","","0","0","2","4","9","0|1","7","0|1|3|4|6","0|1|2|4|5|6|8|9|12","0|1",""
5562,"5","1","0|1|2|3","1","0","1","5","10","0|1|2|3","1|4|6","0|1|2|5|6","0|3|8","1",""
5563,"6","1","<freeform-text removed>","1","0","2","3","10","0|1|2","7","0|1|2|4|5|6","0|1|3|5|6|7|8","1",""
5568,"1","1","3","1","0","0","2","8","0|1|3","<freeform-text removed>","1|4|5|6|<freeform-text removed>","0|1|2|3|5|6|7|9","0|1",""
5576,"3","1","3","1","1","3","4","7","0|1","7","0|3|4","0|2|3","0|3|5",""
5582,"3","0","0","1","0","1","6","6","0|3","7","0|1|3|4|6","0|3|7|8","0|1","<freeform-text removed>"
5586,"5","1","3","1","0","2","2","8","0|1|3","0","0|1|3|4|5|6","0|3|6|9","1|5",""
5592,"5","1","3","1","0","2","6","10","0|1","7","1|3|4|5|6","0|1|5|6|7|8|9","1|3","<freeform-text removed>"
5597,"6","1","0","1","0","1","2","8","0|1|2|3","1","1|2|3|4|5|6","2|3","0|5","<freeform-text removed>"
5608,"6","0","0|2","1","0","3","2","8","0|1","7","1|6","0|7|9","1",""
5611,"3","0","","1","","0","3","","0|1|2|3","0|1","0|1|2|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10|11|12","0|1|2|3|4|5",""
5614,"4","1","3","1","0","4","2","8","0","7","3","0|3|<freeform-text removed>","1|5","<freeform-text removed>"
5618,"3","1","3|<freeform-text removed>","1","0","0","2","5","0|2","7","2|4|5","1|2|3","0|1|2|3|5",""
5620,"6","0","","","1","3","3","4","0","7","4|5","2|3|5|6|8","3|5",""
5624,"5","1","0","2","0","1","5","10","0|1|2|3","4","0|1|2|3|4|5|6","0|1|2|3|5|6|7|8|10|12","0|1|2|3|4|5",""
5634,"6","1","0","1","0","1","3","10","0|1|2","7","2|3|4|6","0|1|2|9","0|1|3","<freeform-text removed>"
5642,"0","1","0|3","5","0","2","2","6","0","7","6","0|1|7","0|2",""
5644,"5","1","0|1|2","1","0","0","2","8","0","7","6","0|1|7|9","0","<freeform-text removed>"
5646,"5","0","0","0","0","1","2","7","0","7","0|2|4|5|6","1|2|3|7|8","0",""
5652,"5","1","0","1","0","1","2","9","0|1|2","2","2|3|4|5|6","1|3|5|9","1","<freeform-text removed>"
5653,"6","1","0|3","1","0","2","3","10","0|1","2","0|1|3|4","0|2|6|8|9","0|1","<freeform-text removed>"
5655,"3","1","0|2","1","0","1","4","6","0|1","4","3|4|5|6","0|2|3|8|10","5","<freeform-text removed>"
5662,"6","1","0|2","1","0","1","3","6","0|3","4","3|6","0|1|2|5|7|8|9|10","0|1",""
5675,"6","1","3","1","0","2","3","10","0|1|3","1","0|1|3|4|5|6","0|2|5|6|8","0|1|3",""
5692,"3","0","2|3","1","0","5","1","5","0|1","2","0|2|3","0|5|8|9|12","1|2","<freeform-text removed>"
5698,"6","0","","0","0","0","6","8","0","7","3|4|5|6","0|1|3|7|9","3|4|5","<freeform-text removed>"
5699,"3","0","","0","1","1","5","8","0|1|2|3","0","2|3|4|5|6","0|3|6|8","0|3",""
5701,"4","0","2","1","0","1","1","8","0|2","4","2|3|5","2|3|4|9","1",""
5706,"4","1","0|1|3","1","0","2","4","8","0|1|3","2|4","1|4|6","0|1|2|3|7|8|9","0|1|2|4",""
5710,"3","1","3","1","0","5","1","7","0","7","3","2|6|7","2",""
5717,"6","1","0|3","1","0","1","5","10","0|1|2|3","4","1|3|4|5","0|1|3|5|6|7|8|9|12","1|5","<freeform-text removed>"
5719,"","0","","0","0","0","1","6","0","4","2|3|4|5|6","0|1|2|7","0|2",""
5725,"4","1","0|3","2","0","2","2","10","0|1|3","4","0|1|3|4|6","0|1|2|6|7|8|9|12","0|1",""
5741,"5","1","0","2","0","1","6","9","0|2|3","7","0|2|3|4","0|1|2|7|9|10|12","0|3","<freeform-text removed>"
5748,"5","1","<freeform-text removed>","1","0","2","5","9","0","7","1|3|4|5|6","0|2|7|8|9","0|1|5",""
5753,"6","0","","0","0","2","5","10","0|1","0|6","0|5","0|3|7|8|9","4",""
5755,"6","0","","","0","2","4","8","0|1","","1|3|4|5|6","0|1|3|5|6|7|8|9|10|12","0|1|2","<freeform-text removed>"
5757,"6","0","","","0","3","4","6","0|1","7","0|3|4|6","0|1|3|5|6|8|12","0|3|5",""
5759,"5","1","2","1","0","1","4","10","0|2","6","2|4|6","0|2|3|9","0|1",""
5779,"5","1","1","1","0","1","4","10","0|2|3","0|6","2|5|6","1|2|3|4|7|9","1","<freeform-text removed>"
5783,"6","0","3","1","0","2","4","8","0","4","2|4|5|6","1|2|3|4|9","0|1|4|5",""
5785,"5","1","3","1","1","3","4","10","0","0","4","1","0",""
5789,"6","0","","","0","1","6","8","0|1|3","0","1|3|4|5|6","0|2|3|6|7|9","0|1",""
5795,"6","1","3","1","0","2","2","10","0|1|3","0","0|3|4|5","0|2|3|6","1",""
5800,"6","0","","0","0","2","2","7","0|1","7","1|3|4|6","0|1|2|5|8|9","0|1",""
5807,"6","1","3","1","0","2","3","10","0|1|3","4","<freeform-text removed>","0|2|6","0|1",""
5810,"4","1","0","1","1","1","3","6","0|2","7","0|1|2|3|4|5|6","0|1|2|3|6|7|8","0|2|4|5","<freeform-text removed>"
5814,"5","0","","","0","0","4","6","0","7","3|6","0|7","0",""
5816,"3","1","3","1","","2","6","9","0|1","4","0|1|3|4|6","3|4|8","0|1|3",""
5829,"6","0","","","1","5","1","6","0","7","3|4|6","1|2|5|6|7|9","0|1",""
5839,"4","0","","","0","1","2","7","0","7","0|1|2|5|6","0|1|3|7|8","0|1|5",""
5848,"0","0","3","1","1","1","1","5","0","7","2|4|5","1|4|7|9","0|5",""
5850,"2","0","","0","0","3","3","7","0|1","0","1|4|6","0|3|7|10","",""
5855,"6","1","3","1","0","2","4","10","0|1","0","1","0|2|3","0","<freeform-text removed>"
5860,"5","1","1|2|3","1","0","1","5","7","0|1|3","7","0|2|4|6","0|1|2|3|7|8|9","1|2|3","<freeform-text removed>"
5861,"5","0","3","1","0","1","5","9","0|1|2","7","1|2|3|4|5|6","0|1|2|3|4|5|6|7|8","0|1|3|5",""
5864,"3","1","3","1","0","1","3","10","0|1|2","7","0|2|3|4|5|6","0|1|3|4|7|8","0|1|3|5","<freeform-text removed>"
5876,"4","1","2|3","1","0","1","6","6","0","7","0|2|4|5","0|1|3|6|7|10|11","0|1|3|5",""
5877,"6","1","0|3","1","0","1","5","8","0","7","3|4|5|6","0|2|3|5|7|9|10","0|1",""
5880,"4","0","","","0","2","3","10","0|1|3","4","0|3|5|6","0|2|3|8","0",""
5884,"6","1","1|2","3","0","1","4","8","0|1|2|3","0","0|1|2|3|4|5|6","0|1|2|3|7|8|9|10","0|1|5",""
5891,"3","1","0","1","0","1","4","5","0","7","6","9","2","<freeform-text removed>"
5892,"6","0","3","1","0","2","5","8","0|1","7","1|3|4|5|6","0|1|2|5|6|7|8","0",""
5895,"5","0","","5","0","1","5","10","0|2","0|4","0|2","0|2|4|8","0",""
5896,"4","1","0","1","0","0","1","7","0","7","2","0","0|3","<freeform-text removed>"
5906,"6","1","0|2|3","1","0","5","3","7","0","7","4|6","0|2|3|6|7","0","<freeform-text removed>"
5923,"5","0","","0","0","0","6","7","0|3","4","2|4|5|6","0|3|7","0|1|3|4|5","<freeform-text removed>"
5925,"5","1","0|2","1","0","","4","7","0","7","1|4","9","0|1",""
5929,"1","1","0","1","0","5","2","4","0","<freeform-text removed>","1|4|5|6","0|2|3|7|8","0","<freeform-text removed>"
5943,"6","0","","","0","1","5","8","0|1|2|3","1","2|4|5|6","0|1|2|3|4|7","0|1|3",""
5944,"6","0","","1","0","1","4","10","0|1","2","0|1|3|4|5|6","0|1|2|3|7|8|9","1|3","<freeform-text removed>"
5946,"5","1","0|1","1","1","1","6","7","0|1|<freeform-text removed>","7","4|<freeform-text removed>","0|1|2|3|8|9|12|<freeform-text removed>","0|1|5","<freeform-text removed>"
5949,"6","1","0|3","1","0","5","2","7","0|3","6","1|3|4|5|6","2|3|6|7|8","0|5","<freeform-text removed>"
5954,"6","1","3","1","0","2","5","9","0|1|3","4","1|4|6","0|1|2|3|6","0|3","<freeform-text removed>"
5964,"6","0","","0","0","2","2","8","0|1","7","1|5|6","4|6|7|8|9|10|<freeform-text removed>","0|3|<freeform-text removed>","<freeform-text removed>"
5967,"4","0","","0","0","0","3","8","0","7","2|4|5|6","1|4|7","0|2|3",""
5985,"5","1","3","1","0","1","0","7","0|2","1","2|3","0|6","0|1|3",""
5992,"2","0","","1","0","0","4","6","0|3","7","3|4|5","0","0","<freeform-text removed>"
6005,"6","1","3","1","0","1","5","10","0","0","3|4|5|6","0|1|2|3","1","<freeform-text removed>"
6007,"5","0","1","1","0","2","6","","0|2|3","0|<freeform-text removed>","2|4|5|6|<freeform-text removed>","0|2|3|4|7|9|10","0|1|5","<freeform-text removed>"
6011,"6","0","","0","0","2","3","8","0|1","0","0|4|5|6","0|1|2|3","0|1|5",""
6023,"5","0","<freeform-text removed>","0","0","1","3","7","0|2","7","2|3|4|5|6","0|1|3|4|7|8|9","1|5",""
6030,"6","1","0|2","1","0","1","3","8","0|2","<freeform-text removed>","1|2|3|4|5|6","0|2|3|6|8|12","1",""
6036,"5","1","0","1","0","2","2","6","0","7","6","2|6","0|1",""
6039,"6","0","","0","0","2","3","7","0","7","3|6","1|6|7|8|9|10","1",""
6040,"5","0","","","0","5","3","7","0|1","7","4|5|6","3|9","<freeform-text removed>","<freeform-text removed>"
6042,"0","1","0|3","1","0","1","2","3","0|1","7","0|1|6","3|8","0|3","<freeform-text removed>"
6043,"6","1","0","1","0","2","6","6","0","7","1|5|6","0|2|7|9","0|1","<freeform-text removed>"
6044,"6","1","0","1","0","1","3","8","0|1|2","7","0|4|5|6","0|5|6|8|9","0|1|3","<freeform-text removed>"
6048,"6","1","0|1","1","0","2","5","10","0|1","7","1","0|2|4|6|7|8|9","1|3",""
6053,"5","0","3","0","0","1","3","10","0|3","4","3|4|5|6","0|3|7|9","5",""
6070,"6","1","0","1","0","2","3","8","0|1","7","1|3|4|5|6","0|6|8|<freeform-text removed>","3",""
6072,"3","0","","0","0","1","3","7","0|2","6","1|2|3|4|5|6","0|1|3|7","1|3",""
6074,"2","1","0|1","3","0","2","6","9","0|1|3","0","0|1|2|4|5|6","2|3|6","1","<freeform-text removed>"
6076,"5","0","0|3","1","0","2","3","8","0","7","0|6","0|6|7","1",""
6089,"3","0","","","1","4","2","2","0|1","7","1|4|6","4|6|8|9","",""
6090,"4","1","2","1","0","0","5","9","0|2","7","2|3|4|5|6","0|1|2|3|7|8|9","0|1|3|4|5","<freeform-text removed>"
6093,"5","0","","","0","0","2","8","0|2","7","2|3","0|3|4|8","",""
6095,"6","1","0","1","0","0","4","9","0","7","2|3|4|5|6","0|1|3|4|7|9","1|5",""
6108,"5","0","","0","0","1","4","9","0|2","7","0|1|2|3|4|5|6","0|3|4|7|8|9|12","0|2|3","<freeform-text removed>"
6111,"5","1","3","1","0","4","3","10","0|1|3","0","1|3|4|5|6","0|1|2|3|9","0|1","<freeform-text removed>"
6113,"4","1","3","1","0","5","1","6","0","5","3","0|2|5|6","0|1|2","<freeform-text removed>"
6129,"5","0","","0","0","1","3","8","0|2","7","2|3|4|5|6","1|3|5|7|8|9|10","0|<freeform-text removed>",""
6130,"6","1","3","1","0","3","1","8","0|1","7","4|6","0|1|2|4|6","0","<freeform-text removed>"
6135,"5","1","3","1","0","3","2","9","0|1","7","1|3|4|5|6","0|3|7|8|9","0","<freeform-text removed>"
6139,"5","0","2","4","0","1","4","9","0|2","1","2|4|5|6","2|3|7|8|9","0|1|2",""
6140,"6","0","","","0","5","2","7","0","7","4|6","0|2|6|8|9|12","1",""
6147,"6","1","0|1|2|3","5","0","2","6","8","0|1|3","4","3|4|5|6","0|1|3|7|8|9","0|1|5",""
6153,"6","1","0","2","0","1","5","9","0|1","7","0|1|3|4|5|6","0|3|7|8|9","0|3|5","<freeform-text removed>"
6164,"3","1","3","1","0","2","2","10","0|1|3","0","0","0","0|3",""
6182,"4","1","0","1","0","0","1","9","0","7","0|6","1|7|8","0|1",""
6187,"0","0","","0","1","4","2","4","0","7","3|4","0|3|5|8","3",""
6198,"0","1","0|1|3","2","0","2","4","10","0|1|3","0","1|3|4|5|6","0|2|3|4|6|7|8|9","0|1|5",""
6199,"6","1","0|1|3","1","0","2","4","10","0|1|3","0","1|2|3|4|5|6","0|1|2|3|5|6|8|9|12","1",""
6222,"0","0","","0","0","1","6","9","0|1|3","4","","0|1|2|3|5|7|8|10","",""
6229,"6","1","0","1","0","2","4","9","0|1","7","0|4|6","0|1|6|7|9|10","",""
6234,"4","0","3","1","0","1","3","5","0|2","7","2|3|4|5|6","0|1|3|4|9","0|1|2|3|4|5","<freeform-text removed>"
6239,"5","1","0","1","0","3","3","8","0|1|3","0","1|3|4|5|6","0|1|2|3|7|8|9","1",""
6245,"6","1","0|3","2","0","2","6","10","0|1|3","1","0|1|3|4|5|6","0|2|6|8|9","0|1|3","<freeform-text removed>"
6247,"6","1","0|3","1","0","2","2","10","0|1|3","0","0|1|3|4|5|6","0|1|2|3|5|6|8|9","0|1",""
6249,"5","1","3|<freeform-text removed>","1","0","2","2","8","0|1","4","1|4|6","0|1|2|5|6|8|10","0","<freeform-text removed>"
6251,"5","1","3","1","0","3","4","10","0|1|3","1|5","1|6","0|2|6|7|8|9","1|2|3",""
6252,"6","1","3","1","0","2","1","7","0|2","7","2|3|4|5|6","0|1|2|3","3|4",""
6253,"6","1","2|3","1","0","2","4","8","0|1","2","0|1|4|6","0|2|8|9","0|1","<freeform-text removed>"
6257,"5","1","0|1|3","1","0","2","4","7","0|1|3","0","1|4|5|6","0|3|6|8|10","0|2|3","<freeform-text removed>"
6259,"5","1","2|3","1","0","2","3","7","0|1","7","3|4|6","0|1|2|7|8|9","1","<freeform-text removed>"
6267,"6","1","0|1|2|<freeform-text removed>","2","0","2","3","6","0|1|2|3","0","2|4|5|6","3|5|6|7|8|12","<freeform-text removed>","<freeform-text removed>"
6268,"6","1","0|3","1","0","2","3","10","0|1|3","2","0|1|2|3|4|5|6","0|3|5|8|12","1|3|5","<freeform-text removed>"
6273,"5","1","0|2|3|<freeform-text removed>","1","0","3","4","7","0","7","3|6","0|1|2|7|8|10","1",""
6292,"4","0","","0","0","1","3","7","0|2","7","2|3|4|5|6","0|2|4|7|8|12","0|1",""
6297,"5","1","3","1","0","1","1","7","0|3","4","1|2|3|4|5|6","3|5|9","1|<freeform-text removed>","<freeform-text removed>"
6298,"4","1","0","2","0","1","3","6","0","7","3|4|5|6","0|1|3|4|7|8|9","0|1|2|3|4|5",""
6309,"6","1","1","3","0","2","3","6","0|1","<freeform-text removed>","1|3|4|5|6","0|3|5","0","<freeform-text removed>"
6312,"5","1","3","1","0","1","1","9","0|1|3","0","1|4|5","0|6|8|9","0|1|2",""
6321,"6","0","","","0","4","6","9","0|1","1","0|1","0|7","0|2|3",""
6327,"5","0","","0","1","2","3","6","0","7","2|5|6","3|6|8|9","3",""
6329,"6","1","0|1|2|3","1","0","2","3","8","0|1","4","1|3|4|5|6","0|2|3|5|7|8|9|10","0|1|3|5","<freeform-text removed>"
6334,"4","0","","0","0","2","2","6","0","7","6|<freeform-text removed>","0|2|5|6|<freeform-text removed>","0",""
6360,"6","1","0|3","1","0","4","4","10","0|1","7","0|3","0|1|2","0|1",""
6366,"4","0","","0","0","1","2","8","0","7","6","1|3|9","1",""
6367,"4","0","3","1","0","2","2","9","0|1|3","1","0|4|6","2|3|5|7|8","0|5",""
6370,"4","1","0|3","1","0","1","6","10","0|1|2","7","0|1|2|3|4|5|6","0|1|2|3|4|7|8|9|10","2|4",""
6378,"4","1","0|1|2|3","1","0","1","3","8","0|1|2","7","0|2|3|4|5|6","0|3|8","0|1",""
6381,"4","1","0|1|3","2","0","1","4","8","0|1","0","1|3|5","3|7|9|10","0|1|5","<freeform-text removed>"
6382,"5","1","0","1","0","4","3","8","0|1","","3|4|5|6","1|2|3|6|7|8|9","0|1|5",""
6392,"5","0","","0","0","1","3","10","0|1","7","0|4","7|8|9","0",""
6397,"0","1","0|3","2","0","1","2","9","0|1|3","4","1|3|4|6","0|1|6|7","0|1|3",""
6398,"3","0","0","0","1","1","3","3","0","","4|5|6","0|3|7|8","5",""
6399,"6","1","1","3","0","1","5","9","0|1|3","0","0|4|5|6","","",""
6400,"3","1","2","4","","1","2","6","0","7","6","0|5|7|10","0",""
6405,"5","1","0|3","5","0","1","2","6","0|1","7","1|3|4|5|6","0|1|3|6|7|8|10","0|3|4|5","<freeform-text removed>"
6418,"3","0","0|3","0","0","0","1","6","0","7","2|5|6","0|1|3|7|8|9","1|2",""
6424,"6","1","0|1|2","1","0","3","3","10","0|1|3","0","0|1|3|4","0|2|3|6|12","0|1|5","<freeform-text removed>"
6427,"3","0","","0","0","2","3","5","0|1","6","1|3|4|6","0|2|5|6|7|8","0|1|2|4","<freeform-text removed>"
6435,"5","1","0","1","0","1","4","8","0|1","7","0|<freeform-text removed>","4|9","1",""
6444,"0","0","","1","0","3","2","5","0|1","7","3|4|5|6","2|3|7|8","0|4","<freeform-text removed>"
6455,"6","0","0","1","0","1","3","8","0","7","2|5|6","1|2|3|4|7|8","0|1|4|5",""
6459,"6","1","1|2","1","0","2","2","9","0|1|3","0|4","3|4|5|6|<freeform-text removed>","0|1|2|3|4|5|7|9|10","0|1|2","<freeform-text removed>"
6468,"6","0","","0","0","2","5","8","0|1|2","7","0|2|3|4|5|6","0|1|2|3|6|7|8|9|12","0|1|2|3|5",""
6471,"6","1","0|3","1","0","1","4","8","0|1|2","7","1|2|4|6","0|1|2|5|6|7|8|9|10|12","1","<freeform-text removed>"
6495,"5","1","0","1","0","3","5","10","0","7","0","0|5|6|<freeform-text removed>","0|1","<freeform-text removed>"
6503,"6","1","0","1","0","2","4","9","0|1|3","1","1|3|4|6","1|2|5|7|8|9|10","1",""
6505,"6","0","","0","0","1","3","8","0|1","0","0|1|4|5","0|1|2|8","0|2",""
6507,"6","1","2","1","0","2","5","10","0|1","7","0|1|4|6","0|2|5|8|9","1|2|3",""
6509,"4","1","0|<freeform-text removed>","2","0","1","4","8","0|1|3","4","0|1|2|4|5","0|1|2|4|5|7|8","0|4|5",""
6510,"4","1","1","3","0","2","6","10","0|1|3","0|1","1|3|4","0|1|3|8|12","4|5",""
6512,"4","1","3","1","0","3","1","4","0|1","7","0|1|6","0","0",""
6516,"5","1","0","1","0","2","2","7","0|1","7","1|4|5|6","0|3|8|9","1|2|3","<freeform-text removed>"
6519,"4","0","","0","0","0","2","8","0","7","0|4|6","0|2|7|9","2",""
6523,"6","1","0|2|3","1","0","4","3","10","0|1","0","0","0|2|7|8|9","0|1|2|4","<freeform-text removed>"
6530,"6","0","0|3","1","0","2","2","8","0|1","0","0|3|6","0|2|5","0",""
6531,"3","0","","1","0","1","3","8","0","7","0|4|6","0|2|4|7","0",""
6532,"0","1","3","1","0","2","6","9","0|1|3","2","0|1|3|4|5","0|1|2|3|4|5|6|7|8|9|12","0|1|5","<freeform-text removed>"
6537,"0","1","0","1","0","0","4","8","0|2","3|4","3","1|3|7|12","",""
6540,"6","0","","0","0","2","2","8","0","1","3|4|5|6","0|1|2|3|4|5|6|7|8|9|10","0|5",""
6543,"6","1","0|3","1","0","2","2","8","0|1","6","1|3|4|5|6","0|1|2|3|8","1",""
6548,"","","","","","","","","","","","","",""
6553,"5","1","1|3","1","1","2","4","8","0|1","7","3|4|5|6","0|3|4|5|6|8|9","0|1|3|4|5","<freeform-text removed>"
6561,"6","1","0","1","0","1","6","10","0|1|3|<freeform-text removed>","1","0|1|3|4|5|6|<freeform-text removed>","0|1|2|5|6|7|8|9|10|12","0|1","<freeform-text removed>"
6564,"5","1","0|3","1","0","1","2","8","0|1|2|3","2","2|4|5|6","1|3","1|3","<freeform-text removed>"
6565,"5","1","0|3","1","0","5","3","7","0","","3|4|5|6|<freeform-text removed>","0|2|3|7|8|12|<freeform-text removed>","0|2|3","<freeform-text removed>"
6582,"5","1","0|2","1","0","1","3","8","0|3","1","3|4|5|6","0|3|5|7|8|9","0|1|5",""
6588,"6","1","0|3","1","0","2","2","10","0|1","6","1|4|5|6","0|2|3","0|1",""
6593,"5","1","0|3","1","1","5","3","5","0","7|<freeform-text removed>","3|4|5|6","0|1|2|3|4|5|6|7|8|12","0|1|3|5|<freeform-text removed>","<freeform-text removed>"
6601,"5","1","0","1","0","1","6","10","0|1|3","2","0|4|5|6","0|1|2|3|5|6|8|9|10|12","0|1|5|<freeform-text removed>","<freeform-text removed>"
6607,"0","1","3","5","0","4","5","10","0|1|3","0","1|3|4|5|6","0|1|2|5|6|7|8","0|3","<freeform-text removed>"
6613,"4","1","3","1","0","3","2","9","0|1","7","1|5|6","0|5|6|10","0",""
6619,"6","1","3","1","0","3","1","10","0|1","7","0","0|2|9","0",""
6628,"5","1","0|2|3","2","0","2","3","7","0|1|3","2","0","0|2|<freeform-text removed>","1",""
6632,"5","0","","0","0","3","3","6","0","1","6","6|7|8|9","0","<freeform-text removed>"
6642,"6","0","","0","0","2","6","10","0|1|3","2","0|3|4|5|6","0|1|2|3|5|6|7|8","0|1|2|3|4|5","<freeform-text removed>"
6645,"0","1","3","1","0","1","2","5","2","7","2|5","1|2|3|5|7|8","0|1|2","<freeform-text removed>"
6647,"5","0","0|1","1","0","","5","10","0|1","0|3","0|1","0|1|2|4|5|8|9","0",""
6649,"6","0","","0","1","3","3","8","0|1","0","1|6","2","0","<freeform-text removed>"
6655,"5","1","0|3","1","0","4","5","9","0|1","7","1|3|4|6","2|8|10","0|1","<freeform-text removed>"
6667,"0","0","2","0","0","2","4","2","0","7","5|6","1|3|4|7|8|11","2",""
6668,"6","1","0|1|3","1","0","2","3","10","0|1|3","6","0|4|5|6","0|2|6","0|1","<freeform-text removed>"
6684,"5","1","0","1","0","3","4","7","0|1|3","0","1|3|4","8","0",""
6703,"0","1","360","1","0","1","4","7","2","<freeform-text removed>","3","12","0",""
6715,"5","1","0","1","0","1","4","7","0|2|3","<freeform-text removed>","2|3|4|5|6","0|2|5|7|8","0|1","<freeform-text removed>"
6743,"6","1","0|3","1","0","2","4","8","0|1|3","<freeform-text removed>","1|3|4|6","0|5|8|9|12","0|1",""
6746,"3","1","0|1|2|3","1","0","2","3","8","0|1|3","0","0|1","0|2|7","3",""
6755,"5","0","","0","0","3","1","7","0|1","7","3|4|5","0|5","2|3",""
6770,"6","1","3","1","0","1","3","10","0|1|3","3","0|4|5","0|2|6|8|10","1|3",""
6771,"5","1","1|3","1","0","2","3","7","0|1|3","0","0|3","0|8|9","1","<freeform-text removed>"
6778,"0","0","0|3","2","0","5","2","10","0","2","6","5","",""
6783,"4","0","3","1","0","2","2","5","1|3","4","0","0|2|6|7","0|1|2","<freeform-text removed>"
6786,"6","1","3","1","0","2","2","10","0|2|3","1","2|4|5|6","0|1|5|6|8","0|1|3|4|5",""
6791,"3","0","","","0","3","1","7","0|1|3","6","0|5|6","2|5","0|1",""
6796,"6","1","0|2","1","0","2","3","9","0|1","7","0|1|2","0|9","0","<freeform-text removed>"
